entry,quality,target_atr,stop_atr,max_bars,trades,win,exp_atr,exp_pct_approx,oos_trades,oos_win,oos_exp_atr
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels,2.0,1.5,20,972,0.475,0.157,0.88,469,0.448,0.064
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels,2.0,2.0,5,972,0.528,0.116,0.65,469,0.499,0.046
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels,2.0,2.0,10,972,0.522,0.128,0.72,469,0.497,0.028
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels,2.0,2.0,20,972,0.542,0.175,0.99,469,0.52,0.09
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels,2.0,3.0,5,972,0.535,0.09,0.5,469,0.507,0.01
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels,2.0,3.0,10,972,0.558,0.138,0.78,469,0.535,0.053
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels,2.0,3.0,20,972,0.614,0.237,1.33,469,0.597,0.191
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels,2.0,4.0,5,972,0.537,0.09,0.51,469,0.507,-0.005
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels,2.0,4.0,10,972,0.564,0.137,0.77,469,0.539,0.024
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels,2.0,4.0,20,972,0.637,0.241,1.36,469,0.616,0.17
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels,3.0,1.0,5,972,0.425,0.194,1.09,469,0.371,0.098
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels,3.0,1.0,10,972,0.354,0.219,1.23,469,0.322,0.116
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels,3.0,1.0,20,972,0.327,0.244,1.37,469,0.296,0.131
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels,3.0,1.5,5,972,0.487,0.189,1.06,469,0.448,0.109
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels,3.0,1.5,10,972,0.437,0.23,1.29,469,0.409,0.136
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels,3.0,1.5,20,972,0.416,0.278,1.57,469,0.39,0.19
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels,3.0,2.0,5,972,0.51,0.165,0.93,469,0.473,0.086
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels,3.0,2.0,10,972,0.485,0.243,1.37,469,0.465,0.148
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels,3.0,2.0,20,972,0.487,0.326,1.83,469,0.467,0.251
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels,3.0,3.0,5,972,0.517,0.141,0.79,469,0.482,0.052
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels,3.0,3.0,10,972,0.523,0.269,1.51,469,0.503,0.185
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels,3.0,3.0,20,972,0.558,0.406,2.28,469,0.539,0.375
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels,3.0,4.0,5,972,0.52,0.14,0.79,469,0.482,0.037
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels,3.0,4.0,10,972,0.529,0.271,1.53,469,0.507,0.157
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels,3.0,4.0,20,972,0.578,0.41,2.31,469,0.554,0.341
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels,half@1,1.5,20,972,0.581,0.172,0.97,469,0.567,0.088
pullback limit −0.5 ATR (3 bars),ATR ≥ 5 %,0.5,1.0,5,1106,0.643,-0.029,-0.16,616,0.627,-0.052
pullback limit −0.5 ATR (3 bars),ATR ≥ 5 %,0.5,1.0,10,1106,0.645,-0.032,-0.18,616,0.63,-0.055
pullback limit −0.5 ATR (3 bars),ATR ≥ 5 %,0.5,1.0,20,1106,0.646,-0.032,-0.18,616,0.631,-0.053
pullback limit −0.5 ATR (3 bars),ATR ≥ 5 %,0.5,1.5,5,1106,0.712,-0.037,-0.21,616,0.713,-0.033
pullback limit −0.5 ATR (3 bars),ATR ≥ 5 %,0.5,1.5,10,1106,0.726,-0.039,-0.22,616,0.727,-0.036
pullback limit −0.5 ATR (3 bars),ATR ≥ 5 %,0.5,1.5,20,1106,0.731,-0.038,-0.22,616,0.732,-0.036
pullback limit −0.5 ATR (3 bars),ATR ≥ 5 %,0.5,2.0,5,1106,0.743,-0.023,-0.13,616,0.745,-0.014
pullback limit −0.5 ATR (3 bars),ATR ≥ 5 %,0.5,2.0,10,1106,0.779,-0.018,-0.1,616,0.786,-0.003
pullback limit −0.5 ATR (3 bars),ATR ≥ 5 %,0.5,2.0,20,1106,0.792,-0.017,-0.09,616,0.799,0.001
pullback limit −0.5 ATR (3 bars),ATR ≥ 5 %,0.5,3.0,5,1106,0.754,-0.015,-0.09,616,0.755,-0.002
pullback limit −0.5 ATR (3 bars),ATR ≥ 5 %,0.5,3.0,10,1106,0.806,-0.009,-0.05,616,0.815,0.021
pullback limit −0.5 ATR (3 bars),ATR ≥ 5 %,0.5,3.0,20,1106,0.843,-0.013,-0.07,616,0.854,0.026
pullback limit −0.5 ATR (3 bars),ATR ≥ 5 %,0.5,4.0,5,1106,0.756,-0.01,-0.06,616,0.755,-0.01
pullback limit −0.5 ATR (3 bars),ATR ≥ 5 %,0.5,4.0,10,1106,0.811,-0.003,-0.02,616,0.817,0.015
pullback limit −0.5 ATR (3 bars),ATR ≥ 5 %,0.5,4.0,20,1106,0.854,-0.015,-0.09,616,0.86,0.003
pullback limit −0.5 ATR (3 bars),ATR ≥ 5 %,1.0,1.0,5,1106,0.537,0.073,0.41,616,0.526,0.057
pullback limit −0.5 ATR (3 bars),ATR ≥ 5 %,1.0,1.0,10,1106,0.53,0.062,0.35,616,0.524,0.048
pullback limit −0.5 ATR (3 bars),ATR ≥ 5 %,1.0,1.0,20,1106,0.532,0.062,0.35,616,0.526,0.05
pullback limit −0.5 ATR (3 bars),ATR ≥ 5 %,1.0,1.5,5,1106,0.598,0.059,0.33,616,0.606,0.087
pullback limit −0.5 ATR (3 bars),ATR ≥ 5 %,1.0,1.5,10,1106,0.606,0.035,0.2,616,0.615,0.054
pullback limit −0.5 ATR (3 bars),ATR ≥ 5 %,1.0,1.5,20,1106,0.612,0.033,0.18,616,0.623,0.057
pullback limit −0.5 ATR (3 bars),ATR ≥ 5 %,1.0,2.0,5,1106,0.625,0.069,0.39,616,0.633,0.103
pullback limit −0.5 ATR (3 bars),ATR ≥ 5 %,1.0,2.0,10,1106,0.654,0.051,0.29,616,0.669,0.086
pullback limit −0.5 ATR (3 bars),ATR ≥ 5 %,1.0,2.0,20,1106,0.682,0.064,0.36,616,0.701,0.115
pullback limit −0.5 ATR (3 bars),ATR ≥ 5 %,1.0,3.0,5,1106,0.636,0.079,0.44,616,0.641,0.116
pullback limit −0.5 ATR (3 bars),ATR ≥ 5 %,1.0,3.0,10,1106,0.687,0.085,0.48,616,0.708,0.15
pullback limit −0.5 ATR (3 bars),ATR ≥ 5 %,1.0,3.0,20,1106,0.742,0.081,0.45,616,0.769,0.173
pullback limit −0.5 ATR (3 bars),ATR ≥ 5 %,1.0,4.0,5,1106,0.637,0.081,0.46,616,0.641,0.108
pullback limit −0.5 ATR (3 bars),ATR ≥ 5 %,1.0,4.0,10,1106,0.693,0.095,0.53,616,0.709,0.147
pullback limit −0.5 ATR (3 bars),ATR ≥ 5 %,1.0,4.0,20,1106,0.758,0.086,0.48,616,0.776,0.144
pullback limit −0.5 ATR (3 bars),ATR ≥ 5 %,1.5,1.0,5,1106,0.473,0.123,0.69,616,0.456,0.103
pullback limit −0.5 ATR (3 bars),ATR ≥ 5 %,1.5,1.0,10,1106,0.446,0.105,0.59,616,0.442,0.091
pullback limit −0.5 ATR (3 bars),ATR ≥ 5 %,1.5,1.0,20,1106,0.448,0.113,0.63,616,0.445,0.105
pullback limit −0.5 ATR (3 bars),ATR ≥ 5 %,1.5,1.5,5,1106,0.535,0.115,0.64,616,0.537,0.138
pullback limit −0.5 ATR (3 bars),ATR ≥ 5 %,1.5,1.5,10,1106,0.522,0.082,0.46,616,0.529,0.098
pullback limit −0.5 ATR (3 bars),ATR ≥ 5 %,1.5,1.5,20,1106,0.526,0.078,0.44,616,0.536,0.107
pullback limit −0.5 ATR (3 bars),ATR ≥ 5 %,1.5,2.0,5,1106,0.563,0.128,0.72,616,0.568,0.165
pullback limit −0.5 ATR (3 bars),ATR ≥ 5 %,1.5,2.0,10,1106,0.574,0.112,0.63,616,0.594,0.161
pullback limit −0.5 ATR (3 bars),ATR ≥ 5 %,1.5,2.0,20,1106,0.599,0.123,0.69,616,0.623,0.197
pullback limit −0.5 ATR (3 bars),ATR ≥ 5 %,1.5,3.0,5,1106,0.574,0.138,0.78,616,0.576,0.175
pullback limit −0.5 ATR (3 bars),ATR ≥ 5 %,1.5,3.0,10,1106,0.608,0.15,0.84,616,0.635,0.234
pullback limit −0.5 ATR (3 bars),ATR ≥ 5 %,1.5,3.0,20,1106,0.665,0.161,0.91,616,0.698,0.291
pullback limit −0.5 ATR (3 bars),ATR ≥ 5 %,1.5,4.0,5,1106,0.575,0.14,0.79,616,0.576,0.167
pullback limit −0.5 ATR (3 bars),ATR ≥ 5 %,1.5,4.0,10,1106,0.613,0.158,0.89,616,0.636,0.233
pullback limit −0.5 ATR (3 bars),ATR ≥ 5 %,1.5,4.0,20,1106,0.681,0.171,0.96,616,0.706,0.277
pullback limit −0.5 ATR (3 bars),ATR ≥ 5 %,2.0,1.0,5,1106,0.444,0.154,0.87,616,0.422,0.135
pullback limit −0.5 ATR (3 bars),ATR ≥ 5 %,2.0,1.0,10,1106,0.394,0.134,0.75,616,0.39,0.123
pullback limit −0.5 ATR (3 bars),ATR ≥ 5 %,2.0,1.0,20,1106,0.382,0.134,0.75,616,0.381,0.129
pullback limit −0.5 ATR (3 bars),ATR ≥ 5 %,2.0,1.5,5,1106,0.507,0.151,0.85,616,0.502,0.172
pullback limit −0.5 ATR (3 bars),ATR ≥ 5 %,2.0,1.5,10,1106,0.474,0.132,0.74,616,0.481,0.15
pullback limit −0.5 ATR (3 bars),ATR ≥ 5 %,2.0,1.5,20,1106,0.466,0.128,0.72,616,0.479,0.169
pullback limit −0.5 ATR (3 bars),ATR ≥ 5 %,2.0,2.0,5,1106,0.535,0.165,0.93,616,0.532,0.202
pullback limit −0.5 ATR (3 bars),ATR ≥ 5 %,2.0,2.0,10,1106,0.527,0.174,0.98,616,0.545,0.228
pullback limit −0.5 ATR (3 bars),ATR ≥ 5 %,2.0,2.0,20,1106,0.539,0.187,1.05,616,0.568,0.289
pullback limit −0.5 ATR (3 bars),ATR ≥ 5 %,2.0,3.0,5,1106,0.546,0.177,1.0,616,0.541,0.216
pullback limit −0.5 ATR (3 bars),ATR ≥ 5 %,2.0,3.0,10,1106,0.561,0.223,1.26,616,0.586,0.318
pullback limit −0.5 ATR (3 bars),ATR ≥ 5 %,2.0,3.0,20,1106,0.605,0.235,1.32,616,0.644,0.397
pullback limit −0.5 ATR (3 bars),ATR ≥ 5 %,2.0,4.0,5,1106,0.547,0.178,1.0,616,0.541,0.207
pullback limit −0.5 ATR (3 bars),ATR ≥ 5 %,2.0,4.0,10,1106,0.565,0.234,1.32,616,0.588,0.321
pullback limit −0.5 ATR (3 bars),ATR ≥ 5 %,2.0,4.0,20,1106,0.621,0.247,1.39,616,0.654,0.393
pullback limit −0.5 ATR (3 bars),ATR ≥ 5 %,3.0,1.0,5,1106,0.418,0.186,1.04,616,0.388,0.157
pullback limit −0.5 ATR (3 bars),ATR ≥ 5 %,3.0,1.0,10,1106,0.35,0.205,1.15,616,0.338,0.169
pullback limit −0.5 ATR (3 bars),ATR ≥ 5 %,3.0,1.0,20,1106,0.317,0.196,1.1,616,0.31,0.169
pullback limit −0.5 ATR (3 bars),ATR ≥ 5 %,3.0,1.5,5,1106,0.481,0.186,1.05,616,0.468,0.193
pullback limit −0.5 ATR (3 bars),ATR ≥ 5 %,3.0,1.5,10,1106,0.429,0.214,1.21,616,0.43,0.223
pullback limit −0.5 ATR (3 bars),ATR ≥ 5 %,3.0,1.5,20,1106,0.394,0.19,1.07,616,0.403,0.226
pullback limit −0.5 ATR (3 bars),ATR ≥ 5 %,3.0,2.0,5,1106,0.509,0.204,1.15,616,0.498,0.227
pullback limit −0.5 ATR (3 bars),ATR ≥ 5 %,3.0,2.0,10,1106,0.487,0.272,1.53,616,0.5,0.316
pullback limit −0.5 ATR (3 bars),ATR ≥ 5 %,3.0,2.0,20,1106,0.467,0.269,1.51,616,0.49,0.365
pullback limit −0.5 ATR (3 bars),ATR ≥ 5 %,3.0,3.0,5,1106,0.52,0.219,1.23,616,0.506,0.244
pullback limit −0.5 ATR (3 bars),ATR ≥ 5 %,3.0,3.0,10,1106,0.524,0.344,1.93,616,0.544,0.435
pullback limit −0.5 ATR (3 bars),ATR ≥ 5 %,3.0,3.0,20,1106,0.536,0.355,2.0,616,0.57,0.524
pullback limit −0.5 ATR (3 bars),ATR ≥ 5 %,3.0,4.0,5,1106,0.521,0.22,1.24,616,0.506,0.236
pullback limit −0.5 ATR (3 bars),ATR ≥ 5 %,3.0,4.0,10,1106,0.528,0.357,2.01,616,0.545,0.442
pullback limit −0.5 ATR (3 bars),ATR ≥ 5 %,3.0,4.0,20,1106,0.552,0.37,2.08,616,0.58,0.522
pullback limit −0.5 ATR (3 bars),ATR ≥ 5 %,half@1,1.5,20,1106,0.583,0.16,0.9,616,0.591,0.174
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels + ATR ≥ 5 %,0.5,1.0,5,463,0.652,-0.015,-0.08,275,0.633,-0.046
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels + ATR ≥ 5 %,0.5,1.0,10,463,0.652,-0.022,-0.12,275,0.633,-0.051
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels + ATR ≥ 5 %,0.5,1.0,20,463,0.652,-0.022,-0.12,275,0.633,-0.051
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels + ATR ≥ 5 %,0.5,1.5,5,463,0.726,-0.015,-0.09,275,0.727,-0.019
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels + ATR ≥ 5 %,0.5,1.5,10,463,0.734,-0.026,-0.15,275,0.731,-0.035
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels + ATR ≥ 5 %,0.5,1.5,20,463,0.739,-0.023,-0.13,275,0.735,-0.031
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels + ATR ≥ 5 %,0.5,2.0,5,463,0.754,-0.014,-0.08,275,0.756,-0.015
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels + ATR ≥ 5 %,0.5,2.0,10,463,0.786,-0.002,-0.01,275,0.793,0.004
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels + ATR ≥ 5 %,0.5,2.0,20,463,0.797,-0.006,-0.04,275,0.804,0.011
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels + ATR ≥ 5 %,0.5,3.0,5,463,0.762,-0.033,-0.19,275,0.764,-0.029
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels + ATR ≥ 5 %,0.5,3.0,10,463,0.806,-0.034,-0.19,275,0.815,-0.007
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels + ATR ≥ 5 %,0.5,3.0,20,463,0.838,-0.036,-0.2,275,0.847,-0.002
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels + ATR ≥ 5 %,0.5,4.0,5,463,0.762,-0.035,-0.2,275,0.764,-0.032
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels + ATR ≥ 5 %,0.5,4.0,10,463,0.812,-0.025,-0.14,275,0.818,-0.017
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels + ATR ≥ 5 %,0.5,4.0,20,463,0.857,-0.006,-0.04,275,0.862,0.008
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels + ATR ≥ 5 %,1.0,1.0,5,463,0.54,0.088,0.49,275,0.524,0.059
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels + ATR ≥ 5 %,1.0,1.0,10,463,0.542,0.083,0.47,275,0.524,0.047
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels + ATR ≥ 5 %,1.0,1.0,20,463,0.542,0.084,0.47,275,0.524,0.047
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels + ATR ≥ 5 %,1.0,1.5,5,463,0.598,0.069,0.39,275,0.604,0.083
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels + ATR ≥ 5 %,1.0,1.5,10,463,0.613,0.047,0.26,275,0.611,0.041
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels + ATR ≥ 5 %,1.0,1.5,20,463,0.622,0.054,0.3,275,0.622,0.055
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels + ATR ≥ 5 %,1.0,2.0,5,463,0.622,0.059,0.33,275,0.625,0.067
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels + ATR ≥ 5 %,1.0,2.0,10,463,0.663,0.053,0.3,275,0.662,0.044
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels + ATR ≥ 5 %,1.0,2.0,20,463,0.687,0.063,0.35,275,0.691,0.079
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels + ATR ≥ 5 %,1.0,3.0,5,463,0.631,0.044,0.25,275,0.633,0.053
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels + ATR ≥ 5 %,1.0,3.0,10,463,0.693,0.058,0.33,275,0.698,0.084
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels + ATR ≥ 5 %,1.0,3.0,20,463,0.745,0.054,0.31,275,0.76,0.121
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels + ATR ≥ 5 %,1.0,4.0,5,463,0.631,0.04,0.23,275,0.633,0.051
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels + ATR ≥ 5 %,1.0,4.0,10,463,0.7,0.071,0.4,275,0.702,0.076
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels + ATR ≥ 5 %,1.0,4.0,20,463,0.769,0.083,0.47,275,0.775,0.113
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels + ATR ≥ 5 %,1.5,1.0,5,463,0.475,0.158,0.89,275,0.444,0.088
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels + ATR ≥ 5 %,1.5,1.0,10,463,0.462,0.14,0.79,275,0.429,0.054
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels + ATR ≥ 5 %,1.5,1.0,20,463,0.462,0.149,0.84,275,0.429,0.061
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels + ATR ≥ 5 %,1.5,1.5,5,463,0.531,0.143,0.81,275,0.524,0.118
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels + ATR ≥ 5 %,1.5,1.5,10,463,0.527,0.089,0.5,275,0.509,0.028
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels + ATR ≥ 5 %,1.5,1.5,20,463,0.536,0.1,0.56,275,0.52,0.06
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels + ATR ≥ 5 %,1.5,2.0,5,463,0.557,0.145,0.81,275,0.553,0.129
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels + ATR ≥ 5 %,1.5,2.0,10,463,0.583,0.118,0.67,275,0.578,0.078
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels + ATR ≥ 5 %,1.5,2.0,20,463,0.605,0.12,0.68,275,0.604,0.116
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels + ATR ≥ 5 %,1.5,3.0,5,463,0.566,0.13,0.73,275,0.56,0.11
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels + ATR ≥ 5 %,1.5,3.0,10,463,0.616,0.134,0.75,275,0.618,0.128
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels + ATR ≥ 5 %,1.5,3.0,20,463,0.67,0.157,0.88,275,0.687,0.246
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels + ATR ≥ 5 %,1.5,4.0,5,463,0.566,0.126,0.71,275,0.56,0.107
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels + ATR ≥ 5 %,1.5,4.0,10,463,0.622,0.15,0.84,275,0.622,0.122
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels + ATR ≥ 5 %,1.5,4.0,20,463,0.691,0.176,0.99,275,0.702,0.244
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels + ATR ≥ 5 %,2.0,1.0,5,463,0.425,0.137,0.77,275,0.385,0.043
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels + ATR ≥ 5 %,2.0,1.0,10,463,0.387,0.119,0.67,275,0.349,0.008
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels + ATR ≥ 5 %,2.0,1.0,20,463,0.382,0.139,0.78,275,0.345,0.02
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels + ATR ≥ 5 %,2.0,1.5,5,463,0.479,0.127,0.71,275,0.458,0.072
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels + ATR ≥ 5 %,2.0,1.5,10,463,0.46,0.088,0.49,275,0.436,-0.004
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels + ATR ≥ 5 %,2.0,1.5,20,463,0.464,0.117,0.66,275,0.444,0.051
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels + ATR ≥ 5 %,2.0,2.0,5,463,0.505,0.128,0.72,275,0.487,0.085
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels + ATR ≥ 5 %,2.0,2.0,10,463,0.516,0.119,0.67,275,0.505,0.053
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels + ATR ≥ 5 %,2.0,2.0,20,463,0.536,0.156,0.88,275,0.535,0.153
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels + ATR ≥ 5 %,2.0,3.0,5,463,0.514,0.114,0.64,275,0.495,0.072
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels + ATR ≥ 5 %,2.0,3.0,10,463,0.549,0.146,0.82,275,0.545,0.13
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels + ATR ≥ 5 %,2.0,3.0,20,463,0.603,0.202,1.14,275,0.622,0.305
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels + ATR ≥ 5 %,2.0,4.0,5,463,0.514,0.108,0.61,275,0.495,0.068
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels + ATR ≥ 5 %,2.0,4.0,10,463,0.553,0.167,0.94,275,0.549,0.137
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels + ATR ≥ 5 %,2.0,4.0,20,463,0.624,0.214,1.21,275,0.64,0.319
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels + ATR ≥ 5 %,3.0,1.0,5,463,0.402,0.195,1.09,275,0.345,0.065
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels + ATR ≥ 5 %,3.0,1.0,10,463,0.348,0.218,1.22,275,0.302,0.06
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels + ATR ≥ 5 %,3.0,1.0,20,463,0.326,0.24,1.35,275,0.284,0.083
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels + ATR ≥ 5 %,3.0,1.5,5,463,0.456,0.19,1.07,275,0.418,0.094
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels + ATR ≥ 5 %,3.0,1.5,10,463,0.423,0.208,1.17,275,0.393,0.075
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels + ATR ≥ 5 %,3.0,1.5,20,463,0.404,0.242,1.36,275,0.378,0.149
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels + ATR ≥ 5 %,3.0,2.0,5,463,0.482,0.196,1.1,275,0.447,0.111
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels + ATR ≥ 5 %,3.0,2.0,10,463,0.482,0.253,1.42,275,0.465,0.146
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels + ATR ≥ 5 %,3.0,2.0,20,463,0.482,0.331,1.86,275,0.473,0.296
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels + ATR ≥ 5 %,3.0,3.0,5,463,0.49,0.187,1.05,275,0.455,0.102
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels + ATR ≥ 5 %,3.0,3.0,10,463,0.514,0.293,1.65,275,0.505,0.241
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels + ATR ≥ 5 %,3.0,3.0,20,463,0.546,0.398,2.24,275,0.56,0.489
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels + ATR ≥ 5 %,3.0,4.0,5,463,0.49,0.181,1.02,275,0.455,0.098
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels + ATR ≥ 5 %,3.0,4.0,10,463,0.518,0.315,1.77,275,0.509,0.246
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels + ATR ≥ 5 %,3.0,4.0,20,463,0.566,0.406,2.28,275,0.575,0.495
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels + ATR ≥ 5 %,half@1,1.5,20,463,0.592,0.151,0.85,275,0.585,0.06
